match_id,season,event_name,event,match_date,team1,team2,toss_winner,toss_decision,winner,h2h_team1_wins%,h2h_venue_team1_wins%,team1_venue_wins%,team2_venue_wins%,team1_last_5_wins,team2_last_5_wins,ground
1239535,2021,Sri Lanka tour of England,ODI,2021-07-01,Sri Lanka,England,England,field,England,57,33,20,17,3,2,"Kennington Oval, London"
1239534,2021,Sri Lanka tour of England,ODI,2021-06-29,Sri Lanka,England,England,field,England,57,66,50,11,4,3,"Riverside Ground, Chester-Le-Street"
1233978,2021,Bangladesh tour of New Zealand,ODI,2021-03-26,New Zealand,Bangladesh,New Zealand,bat,New Zealand,73,100,50,0,2,5,"Basin Reserve, Wellington"
1233977,2021,Bangladesh tour of New Zealand,ODI,2021-03-23,New Zealand,Bangladesh,New Zealand,field,New Zealand,73,100,75,0,2,5,"Hagley Oval, Christchurch"
1233976,2021,Bangladesh tour of New Zealand,ODI,2021-03-20,New Zealand,Bangladesh,New Zealand,field,New Zealand,73,100,80,0,1,4,"University Oval, Dunedin"
1233463,2020,Zimbabwe tour of Pakistan,ODI,2020-11-03,Zimbabwe,Pakistan,Zimbabwe,bat,Zimbabwe,12,33,25,40,1,2,"Rawalpindi Cricket Stadium, Rawalpindi"
1233462,2020,Zimbabwe tour of Pakistan,ODI,2020-11-01,Zimbabwe,Pakistan,Zimbabwe,bat,Pakistan,12,33,25,40,0,2,"Rawalpindi Cricket Stadium, Rawalpindi"
1233461,2020,Zimbabwe tour of Pakistan,ODI,2020-10-30,Zimbabwe,Pakistan,Pakistan,bat,Pakistan,12,33,25,40,0,2,"Rawalpindi Cricket Stadium, Rawalpindi"
1223957,2020,India tour of Australia,ODI,2020-12-02,India,Australia,India,bat,India,43,50,50,16,4,4,"Manuka Oval, Canberra"
1223956,2020,India tour of Australia,ODI,2020-11-29,India,Australia,Australia,bat,Australia,43,20,20,20,4,4,"Sydney Cricket Ground, Sydney"
1223955,2020,India tour of Australia,ODI,2020-11-27,India,Australia,Australia,bat,Australia,43,20,20,20,4,3,"Sydney Cricket Ground, Sydney"
1215127,2020,ICC Men's Cricket World Cup League 2,ODI,2020-02-12,United States Of America,Nepal,Nepal,field,Nepal,33,0,0,10,1,1,"Tribhuvan University International Cricket Ground, Kirtipur"
1215126,2020,ICC Men's Cricket World Cup League 2,ODI,2020-02-11,United States Of America,Oman,United States of America,field,Oman,25,0,0,100,0,3,"Tribhuvan University International Cricket Ground, Kirtipur"
1215125,2020,ICC Men's Cricket World Cup League 2,ODI,2020-02-09,Oman,Nepal,Oman,field,Oman,62,66,66,5,2,2,"Tribhuvan University International Cricket Ground, Kirtipur"
1215124,2020,ICC Men's Cricket World Cup League 2,ODI,2020-02-08,United States Of America,Nepal,United States of America,field,Nepal,33,0,0,10,1,1,"Tribhuvan University International Cricket Ground, Kirtipur"
1215123,2020,ICC Men's Cricket World Cup League 2,ODI,2020-02-06,United States Of America,Oman,Oman,field,Oman,25,0,0,100,2,3,"Tribhuvan University International Cricket Ground, Kirtipur"
1215122,2020,ICC Men's Cricket World Cup League 2,ODI,2020-02-05,Oman,Nepal,Nepal,field,Oman,62,66,66,5,2,1,"Tribhuvan University International Cricket Ground, Kirtipur"
1214669,2020,Zimbabwe tour of Bangladesh,ODI,2020-03-06,Zimbabwe,Bangladesh,Zimbabwe,field,Bangladesh,24,0,0,50,0,3,"Sylhet International Cricket Stadium, Academy Ground, Sylhet"
1214668,2020,Zimbabwe tour of Bangladesh,ODI,2020-03-03,Zimbabwe,Bangladesh,Bangladesh,bat,Bangladesh,24,0,0,50,0,2,"Sylhet International Cricket Stadium, Academy Ground, Sylhet"
1214667,2020,Zimbabwe tour of Bangladesh,ODI,2020-03-01,Zimbabwe,Bangladesh,Bangladesh,bat,Bangladesh,24,0,0,50,0,1,"Sylhet International Cricket Stadium, Academy Ground, Sylhet"
1213873,2020,West Indies tour of Sri Lanka,ODI,2020-03-01,West Indies,Sri Lanka,Sri Lanka,bat,Sri Lanka,34,20,20,44,1,2,Pallekele International Cricket Stadium
1213872,2020,West Indies tour of Sri Lanka,ODI,2020-02-26,West Indies,Sri Lanka,West Indies,field,Sri Lanka,34,0,0,25,2,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota"
1213871,2020,West Indies tour of Sri Lanka,ODI,2020-02-22,West Indies,Sri Lanka,Sri Lanka,field,Sri Lanka,34,0,0,100,3,2,"Sinhalese Sports Club Ground, Colombo"
1211173,2020,ICC Men's Cricket World Cup League 2,ODI,2020-01-09,United Arab Emirates,Namibia,Namibia,bat,United Arab Emirates,78,100,22,0,3,3,"Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1), Al Amarat"
1211171,2020,ICC Men's Cricket World Cup League 2,ODI,2020-01-08,Oman,Namibia,Namibia,bat,Namibia,30,33,14,28,3,3,"Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1), Al Amarat"
1211170,2020,ICC Men's Cricket World Cup League 2,ODI,2020-01-06,United Arab Emirates,Namibia,Namibia,field,United Arab Emirates,78,100,22,0,3,3,"Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1), Al Amarat"
1211169,2020,ICC Men's Cricket World Cup League 2,ODI,2020-01-05,United Arab Emirates,Oman,Oman,field,Oman,33,40,22,33,3,2,"Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1), Al Amarat"
