match_id,season,match_date,event_name,team1,team2,toss_winner,toss_decision,winner,ground,h2h,h2h_team1_wins,h2h_team1_wins%,h2h_venue,h2h_venue_team1_wins,h2h_venue_team1_wins%,team1_venue,team2_venue,team1_venue_wins,team2_venue_wins,team1_venue_wins%,team2_venue_wins%,team1_last_5_wins,team2_last_5_wins
1068488,2017,2017-05-14,Royal London One-Day Cup,Sussex,Gloucestershire,Gloucestershire,field,Gloucestershire,"The Saffrons, Eastbourne",6,1,17,2,0,0,3,2,0,2,0,100,2,2
1068487,2017,2017-05-14,Royal London One-Day Cup,Worcestershire,Durham,Durham,field,Worcestershire,"County Ground, New Road, Worcester",6,4,67,3,2,66,33,3,2,1,6,33,4,2
1068486,2017,2017-05-14,Royal London One-Day Cup,Yorkshire,Warwickshire,Yorkshire,bat,Warwickshire,"Edgbaston Foundation Community Sports Ground, Birmingham",4,1,25,1,0,0,1,4,0,1,0,25,4,4
1068484,2017,2017-05-12,Royal London One-Day Cup,Middlesex,Essex,Essex,field,Essex,"County Ground, Chelmsford",6,2,33,4,1,25,4,38,1,3,25,7,3,4
1068483,2017,2017-05-12,Royal London One-Day Cup,Somerset,Gloucestershire,Somerset,bat,Somerset,"County Ground, Bristol",6,2,33,5,1,20,5,21,1,4,20,19,4,2
1068482,2017,2017-05-12,Royal London One-Day Cup,Worcestershire,Warwickshire,Worcestershire,field,Worcestershire,"County Ground, New Road, Worcester",5,2,40,3,1,33,33,3,1,2,3,66,3,3
1068481,2017,2017-05-12,Royal London One-Day Cup,Surrey,Kent,Kent,field,Surrey,"Kennington Oval, London",6,2,33,4,2,50,22,4,2,2,9,50,2,2
1068480,2017,2017-05-12,Royal London One-Day Cup,Hampshire,Glamorgan,Glamorgan,field,Glamorgan,"The Rose Bowl, Southampton",5,3,60,2,1,50,10,2,1,1,10,50,4,0
1068479,2017,2017-05-12,Royal London One-Day Cup,Lancashire,Derbyshire,Lancashire,field,Lancashire,"Stanley Park, Blackpool",6,6,100,1,1,100,2,1,1,0,50,0,3,2
1068478,2017,2017-05-11,Royal London One-Day Cup,Nottinghamshire,Durham,Durham,field,Durham,"Trent Bridge, Nottingham",7,3,43,2,1,50,10,3,1,1,10,33,4,3
