,match_id,season,match_date,event_name,gender,match_type,team1,team2,toss_winner,toss_decision,winner,ground
493,1388209,2024,2024-04-07,England Women tour of New Zealand,female,ODI,England,New Zealand,England,bat,New Zealand,"Seddon Park, Hamilton"
501,1388208,2024,2024-04-04,England Women tour of New Zealand,female,ODI,England,New Zealand,England,bat,England,"Seddon Park, Hamilton"
503,1425066,2024,2024-04-04,Australia Women tour of Bangladesh,female,T20,Australia,Bangladesh,Australia,bat,Australia,"Shere Bangla National Stadium, Mirpur, Dhaka"
504,1398263,2024,2024-04-03,Sri Lanka Women tour of South Africa,female,T20,South Africa,Sri Lanka,Sri Lanka,field,Sri Lanka,"Buffalo Park, East London"
507,1425065,2024,2024-04-02,Australia Women tour of Bangladesh,female,T20,Australia,Bangladesh,Australia,bat,Australia,"Shere Bangla National Stadium, Mirpur, Dhaka"
509,1426050,2024,2024-04-02,Papua New Guinea Women tour of Zimbabwe,female,T20,Zimbabwe,Papua New Guinea,Papua New Guinea,field,Zimbabwe,"Harare Sports Club, Harare"
513,1388207,2024,2024-04-01,England Women tour of New Zealand,female,ODI,New Zealand,England,England,field,England,"Basin Reserve, Wellington"
516,1425064,2024,2024-03-31,Australia Women tour of Bangladesh,female,T20,Bangladesh,Australia,Bangladesh,bat,Australia,"Shere Bangla National Stadium, Mirpur, Dhaka"
517,1426049,2024,2024-03-31,Papua New Guinea Women tour of Zimbabwe,female,T20,Zimbabwe,Papua New Guinea,Papua New Guinea,field,Papua New Guinea,"Harare Sports Club, Harare"
518,1398262,2024,2024-03-30,Sri Lanka Women tour of South Africa,female,T20,South Africa,Sri Lanka,South Africa,bat,Sri Lanka,"Senwes Park, Potchefstroom"
520,1426048,2024,2024-03-30,Papua New Guinea Women tour of Zimbabwe,female,T20,Papua New Guinea,Zimbabwe,Zimbabwe,field,Zimbabwe,"Harare Sports Club, Harare"
521,1388206,2024,2024-03-29,England Women tour of New Zealand,female,T20,New Zealand,England,New Zealand,bat,England,"Basin Reserve, Wellington"
524,1426047,2024,2024-03-28,Papua New Guinea Women tour of Zimbabwe,female,ODI,Zimbabwe,Papua New Guinea,Papua New Guinea,field,Zimbabwe,"Harare Sports Club, Harare"
526,1425063,2024,2024-03-27,Australia Women tour of Bangladesh,female,ODI,Bangladesh,Australia,Australia,field,Australia,"Shere Bangla National Stadium, Mirpur, Dhaka"
528,1398261,2024,2024-03-27,Sri Lanka Women tour of South Africa,female,T20,South Africa,Sri Lanka,Sri Lanka,field,South Africa,"Willowmoore Park, Benoni"
530,1388205,2024,2024-03-27,England Women tour of New Zealand,female,T20,England,New Zealand,New Zealand,field,England,"Basin Reserve, Wellington"
532,1426046,2024,2024-03-26,Papua New Guinea Women tour of Zimbabwe,female,ODI,Papua New Guinea,Zimbabwe,Zimbabwe,field,Zimbabwe,"Harare Sports Club, Harare"
536,1425062,2024,2024-03-24,Australia Women tour of Bangladesh,female,ODI,Bangladesh,Australia,Bangladesh,bat,Australia,"Shere Bangla National Stadium, Mirpur, Dhaka"
539,1388204,2024,2024-03-24,England Women tour of New Zealand,female,T20,New Zealand,England,New Zealand,bat,New Zealand,"Saxton Oval, Nelson"
546,1388203,2024,2024-03-22,England Women tour of New Zealand,female,T20,England,New Zealand,New Zealand,field,England,"Saxton Oval, Nelson"
547,1425061,2024,2024-03-21,Australia Women tour of Bangladesh,female,ODI,Australia,Bangladesh,Bangladesh,field,Australia,"Shere Bangla National Stadium, Mirpur, Dhaka"
553,1388202,2024,2024-03-19,England Women tour of New Zealand,female,T20,England,New Zealand,New Zealand,field,England,"University Oval, Dunedin"
563,1417737,2024,2024-03-17,Women's Premier League,female,T20,DC,RCB,DC,bat,RCB,"Arun Jaitley Stadium, Delhi"
572,1417736,2024,2024-03-15,Women's Premier League,female,T20,RCB,MI,RCB,bat,RCB,"Arun Jaitley Stadium, Delhi"
579,1423474,2024,2024-03-13,Women's African Games,female,T20,Zimbabwe,South Africa,South Africa,field,Zimbabwe,"Achimota Senior Secondary School A Field, Accra"
580,1423473,2024,2024-03-13,Women's African Games,female,T20,Uganda,Nigeria,Nigeria,field,Nigeria,"Achimota Senior Secondary School A Field, Accra"
584,1417735,2024,2024-03-13,Women's Premier League,female,T20,Gujarat Giants,DC,Gujarat Giants,bat,DC,"Arun Jaitley Stadium, Delhi"
589,1417734,2024,2024-03-12,Women's Premier League,female,T20,MI,RCB,RCB,field,RCB,"Arun Jaitley Stadium, Delhi"
593,1417733,2024,2024-03-11,Women's Premier League,female,T20,Gujarat Giants,UP Warriorz,Gujarat Giants,bat,Gujarat Giants,"Arun Jaitley Stadium, Delhi"
600,1423472,2024,2024-03-11,Women's African Games,female,T20,Nigeria,Zimbabwe,Nigeria,bat,Zimbabwe,"Achimota Senior Secondary School A Field, Accra"
601,1423471,2024,2024-03-11,Women's African Games,female,T20,South Africa,Uganda,Uganda,field,South Africa,"Achimota Senior Secondary School A Field, Accra"
602,1423470,2024,2024-03-10,Women's African Games,female,T20,Uganda,Rwanda,Rwanda,field,Uganda,"Achimota Senior Secondary School B Field, Accra"
603,1423467,2024,2024-03-10,Women's African Games,female,T20,Namibia,Tanzania,Namibia,bat,Tanzania,"Achimota Senior Secondary School A Field, Accra"
610,1417732,2024,2024-03-10,Women's Premier League,female,T20,DC,RCB,DC,bat,DC,"Arun Jaitley Stadium, Delhi"
614,1417731,2024,2024-03-09,Women's Premier League,female,T20,Gujarat Giants,MI,Gujarat Giants,bat,MI,"Arun Jaitley Stadium, Delhi"
622,1423465,2024,2024-03-08,Women's African Games,female,T20,Uganda,Zimbabwe,Zimbabwe,field,Zimbabwe,"Achimota Senior Secondary School A Field, Accra"
623,1423464,2024,2024-03-08,Women's African Games,female,T20,Nigeria,Namibia,Nigeria,bat,Nigeria,"Achimota Senior Secondary School B Field, Accra"
624,1423463,2024,2024-03-08,Women's African Games,female,T20,Tanzania,South Africa,Tanzania,bat,South Africa,"Achimota Senior Secondary School A Field, Accra"
626,1417730,2024,2024-03-08,Women's Premier League,female,T20,UP Warriorz,DC,UP Warriorz,bat,UP Warriorz,"Arun Jaitley Stadium, Delhi"
629,1417729,2024,2024-03-07,Women's Premier League,female,T20,MI,UP Warriorz,MI,bat,MI,"Arun Jaitley Stadium, Delhi"
630,1423460,2024,2024-03-07,Women's African Games,female,T20,Tanzania,Nigeria,Tanzania,bat,no result,"Achimota Senior Secondary School B Field, Accra"
631,1423459,2024,2024-03-07,Women's African Games,female,T20,Namibia,South Africa,Namibia,bat,Namibia,"Achimota Senior Secondary School A Field, Accra"
640,1417728,2024,2024-03-06,Women's Premier League,female,T20,Gujarat Giants,RCB,Gujarat Giants,bat,Gujarat Giants,"Arun Jaitley Stadium, Delhi"
647,1417727,2024,2024-03-05,Women's Premier League,female,T20,DC,MI,MI,field,DC,"Arun Jaitley Stadium, Delhi"
651,1417726,2024,2024-03-04,Women's Premier League,female,T20,RCB,UP Warriorz,UP Warriorz,field,RCB,"M Chinnaswamy Stadium, Bengaluru"
663,1417725,2024,2024-03-03,Women's Premier League,female,T20,DC,Gujarat Giants,Gujarat Giants,field,DC,"M Chinnaswamy Stadium, Bengaluru"
664,1417724,2024,2024-03-02,Women's Premier League,female,T20,RCB,MI,MI,field,MI,"M Chinnaswamy Stadium, Bengaluru"
670,1417723,2024,2024-03-01,Women's Premier League,female,T20,Gujarat Giants,UP Warriorz,UP Warriorz,field,UP Warriorz,"M Chinnaswamy Stadium, Bengaluru"
674,1417722,2024,2024-02-29,Women's Premier League,female,T20,DC,RCB,RCB,field,DC,"M Chinnaswamy Stadium, Bengaluru"
680,1417721,2024,2024-02-28,Women's Premier League,female,T20,MI,UP Warriorz,UP Warriorz,field,UP Warriorz,"M Chinnaswamy Stadium, Bengaluru"
681,1417720,2024,2024-02-27,Women's Premier League,female,T20,Gujarat Giants,RCB,RCB,field,RCB,"M Chinnaswamy Stadium, Bengaluru"
685,1417719,2024,2024-02-26,Women's Premier League,female,T20,UP Warriorz,DC,DC,field,DC,"M Chinnaswamy Stadium, Bengaluru"
690,1417718,2024,2024-02-25,Women's Premier League,female,T20,Gujarat Giants,MI,MI,field,MI,"M Chinnaswamy Stadium, Bengaluru"
695,1417717,2024,2024-02-24,Women's Premier League,female,T20,RCB,UP Warriorz,UP Warriorz,field,RCB,"M Chinnaswamy Stadium, Bengaluru"
700,1417716,2024,2024-02-23,Women's Premier League,female,T20,DC,MI,MI,field,MI,"M Chinnaswamy Stadium, Bengaluru"
722,1419936,2024,2024-02-18,Asian Cricket Council Women's Premier Cup,female,T20,United Arab Emirates,Malaysia,United Arab Emirates,bat,United Arab Emirates,"Bayuemas Oval, Kuala Lumpur"
727,1375875,2024,2024-02-17,South Africa Women tour of Australia,female,Test,South Africa,Australia,Australia,field,Australia,"Western Australia Cricket Association Ground, Perth"
733,1419934,2024,2024-02-16,Asian Cricket Council Women's Premier Cup,female,T20,United Arab Emirates,Thailand,United Arab Emirates,bat,United Arab Emirates,"Bayuemas Oval, Kuala Lumpur"
734,1419935,2024,2024-02-16,Asian Cricket Council Women's Premier Cup,female,T20,Nepal,Malaysia,Nepal,bat,Malaysia,"Bayuemas Oval, Kuala Lumpur"
747,1419930,2024,2024-02-14,Asian Cricket Council Women's Premier Cup,female,T20,Hong Kong,Thailand,Thailand,field,Thailand,"Bayuemas Oval, Kuala Lumpur"
750,1419931,2024,2024-02-14,Asian Cricket Council Women's Premier Cup,female,T20,United Arab Emirates,Indonesia,United Arab Emirates,bat,United Arab Emirates,"YSD-UKM Cricket Oval, Bangi"
755,1419933,2024,2024-02-14,Asian Cricket Council Women's Premier Cup,female,T20,Kuwait,Nepal,Kuwait,bat,Nepal,"YSD-UKM Cricket Oval, Bangi"
756,1419932,2024,2024-02-14,Asian Cricket Council Women's Premier Cup,female,T20,Malaysia,Japan,Malaysia,bat,Malaysia,"Bayuemas Oval, Kuala Lumpur"
757,1419927,2024,2024-02-13,Asian Cricket Council Women's Premier Cup,female,T20,Japan,United Arab Emirates,Japan,bat,United Arab Emirates,"Selangor Turf Club, Kuala Lumpur"
758,1419926,2024,2024-02-13,Asian Cricket Council Women's Premier Cup,female,T20,Thailand,Singapore,Thailand,bat,Thailand,"Royal Selangor Club, Kuala Lumpur"
759,1419925,2024,2024-02-13,Asian Cricket Council Women's Premier Cup,female,T20,Hong Kong,Bhutan,Hong Kong,bat,Hong Kong,"YSD-UKM Cricket Oval, Bangi"
760,1419924,2024,2024-02-13,Asian Cricket Council Women's Premier Cup,female,T20,Malaysia,Bahrain,Bahrain,field,Malaysia,"Bayuemas Oval, Kuala Lumpur"
761,1419928,2024,2024-02-13,Asian Cricket Council Women's Premier Cup,female,T20,Qatar,Indonesia,Indonesia,field,Indonesia,"Bayuemas Oval, Kuala Lumpur"
762,1419922,2024,2024-02-13,Asian Cricket Council Women's Premier Cup,female,T20,Kuwait,Myanmar,Myanmar,field,Kuwait,"Royal Selangor Club, Kuala Lumpur"
764,1419929,2024,2024-02-13,Asian Cricket Council Women's Premier Cup,female,T20,Nepal,Maldives,Nepal,bat,Nepal,"YSD-UKM Cricket Oval, Bangi"
768,1419923,2024,2024-02-13,Asian Cricket Council Women's Premier Cup,female,T20,Oman,China,China,field,China,"Selangor Turf Club, Kuala Lumpur"
775,1419921,2024,2024-02-11,Asian Cricket Council Women's Premier Cup,female,T20,Hong Kong,Maldives,Hong Kong,bat,Hong Kong,"Bayuemas Oval, Kuala Lumpur"
776,1419914,2024,2024-02-11,Asian Cricket Council Women's Premier Cup,female,T20,Thailand,Kuwait,Kuwait,field,Thailand,"YSD-UKM Cricket Oval, Bangi"
778,1419917,2024,2024-02-11,Asian Cricket Council Women's Premier Cup,female,T20,Bhutan,Nepal,Nepal,field,Nepal,"Bayuemas Oval, Kuala Lumpur"
779,1419918,2024,2024-02-11,Asian Cricket Council Women's Premier Cup,female,T20,Singapore,Myanmar,Singapore,bat,Myanmar,"YSD-UKM Cricket Oval, Bangi"
780,1419919,2024,2024-02-11,Asian Cricket Council Women's Premier Cup,female,T20,China,Japan,China,bat,Japan,"Royal Selangor Club, Kuala Lumpur"
781,1419920,2024,2024-02-11,Asian Cricket Council Women's Premier Cup,female,T20,Malaysia,Qatar,Qatar,field,Malaysia,"Selangor Turf Club, Kuala Lumpur"
784,1419916,2024,2024-02-11,Asian Cricket Council Women's Premier Cup,female,T20,Indonesia,Bahrain,Indonesia,bat,Indonesia,"Selangor Turf Club, Kuala Lumpur"
786,1419915,2024,2024-02-11,Asian Cricket Council Women's Premier Cup,female,T20,United Arab Emirates,Oman,Oman,field,United Arab Emirates,"Royal Selangor Club, Kuala Lumpur"
791,1419913,2024,2024-02-10,Asian Cricket Council Women's Premier Cup,female,T20,Bhutan,Maldives,Maldives,field,Bhutan,"Selangor Turf Club, Kuala Lumpur"
792,1419912,2024,2024-02-10,Asian Cricket Council Women's Premier Cup,female,T20,Bahrain,Qatar,Bahrain,bat,Qatar,"Royal Selangor Club, Kuala Lumpur"
793,1419911,2024,2024-02-10,Asian Cricket Council Women's Premier Cup,female,T20,Japan,Oman,Japan,bat,Japan,"YSD-UKM Cricket Oval, Bangi"
794,1419910,2024,2024-02-10,Asian Cricket Council Women's Premier Cup,female,T20,Singapore,Kuwait,Singapore,bat,Kuwait,"Bayuemas Oval, Kuala Lumpur"
795,1419909,2024,2024-02-10,Asian Cricket Council Women's Premier Cup,female,T20,Hong Kong,Nepal,Nepal,field,Nepal,"Selangor Turf Club, Kuala Lumpur"
796,1419908,2024,2024-02-10,Asian Cricket Council Women's Premier Cup,female,T20,Indonesia,Malaysia,Malaysia,field,Malaysia,"Royal Selangor Club, Kuala Lumpur"
797,1419907,2024,2024-02-10,Asian Cricket Council Women's Premier Cup,female,T20,United Arab Emirates,China,United Arab Emirates,bat,United Arab Emirates,"YSD-UKM Cricket Oval, Bangi"
798,1419906,2024,2024-02-10,Asian Cricket Council Women's Premier Cup,female,T20,Myanmar,Thailand,Thailand,field,Thailand,"Bayuemas Oval, Kuala Lumpur"
799,1375874,2024,2024-02-10,South Africa Women tour of Australia,female,ODI,Australia,South Africa,Australia,bat,Australia,"North Sydney Oval, Sydney"
819,1375873,2024,2024-02-07,South Africa Women tour of Australia,female,ODI,South Africa,Australia,Australia,field,South Africa,"North Sydney Oval, Sydney"
833,1419511,2024,2024-02-05,Kuwait Women tour of Malaysia,female,T20,Kuwait,Malaysia,Malaysia,field,Malaysia,"Johor Cricket Academy Oval, Johor"
835,1419510,2024,2024-02-04,Kuwait Women tour of Malaysia,female,T20,Malaysia,Kuwait,Kuwait,field,Malaysia,"Johor Cricket Academy Oval, Johor"
848,1375872,2024,2024-02-03,South Africa Women tour of Australia,female,ODI,South Africa,Australia,Australia,field,Australia,"Adelaide Oval, Adelaide"
857,1415987,2024,2024-02-02,Ireland Women tour of Zimbabwe,female,T20,Ireland,Zimbabwe,Zimbabwe,field,Ireland,"Harare Sports Club, Harare"
860,1415986,2024,2024-02-01,Ireland Women tour of Zimbabwe,female,T20,Zimbabwe,Ireland,Ireland,field,Ireland,"Harare Sports Club, Harare"
867,1415985,2024,2024-01-30,Ireland Women tour of Zimbabwe,female,T20,Ireland,Zimbabwe,Ireland,bat,Ireland,"Harare Sports Club, Harare"
869,1375871,2024,2024-01-30,South Africa Women tour of Australia,female,T20,South Africa,Australia,Australia,field,Australia,"Bellerive Oval, Hobart"
875,1415984,2024,2024-01-28,Ireland Women tour of Zimbabwe,female,T20,Ireland,Zimbabwe,Zimbabwe,field,Ireland,"Harare Sports Club, Harare"
879,1409537,2024,2024-01-28,Women's Super Smash,female,T20,Wellington,Central Districts,Wellington,bat,Wellington,"Eden Park, Auckland"
881,1375870,2024,2024-01-28,South Africa Women tour of Australia,female,T20,Australia,South Africa,Australia,bat,South Africa,"Manuka Oval, Canberra"
890,1375869,2024,2024-01-27,South Africa Women tour of Australia,female,T20,South Africa,Australia,Australia,field,Australia,"Manuka Oval, Canberra"
894,1409536,2024,2024-01-26,Women's Super Smash,female,T20,Central Districts,Northern Districts,Central Districts,bat,Central Districts,"Seddon Park, Hamilton"
895,1415983,2024,2024-01-26,Ireland Women tour of Zimbabwe,female,T20,Ireland,Zimbabwe,Ireland,bat,Ireland,"Harare Sports Club, Harare"
905,1409535,2024,2024-01-23,Women's Super Smash,female,T20,Northern Districts,Otago,Otago,field,Northern Districts,"University Oval, Dunedin"
908,1415982,2024,2024-01-23,Ireland Women tour of Zimbabwe,female,ODI,Ireland,Zimbabwe,Zimbabwe,field,Ireland,"Harare Sports Club, Harare"
915,1409534,2024,2024-01-22,Women's Super Smash,female,T20,Canterbury,Wellington,Canterbury,bat,Wellington,"Basin Reserve, Wellington"
919,1415981,2024,2024-01-21,Ireland Women tour of Zimbabwe,female,ODI,Zimbabwe,Ireland,Ireland,field,tie,"Harare Sports Club, Harare"
929,1409533,2024,2024-01-20,Women's Super Smash,female,T20,Northern Districts,Auckland,Northern Districts,bat,Northern Districts,"Eden Park Outer Oval, Auckland"
936,1409532,2024,2024-01-19,Women's Super Smash,female,T20,Central Districts,Otago,Otago,field,Otago,"University Oval, Dunedin"
942,1409531,2024,2024-01-18,Women's Super Smash,female,T20,Northern Districts,Canterbury,Northern Districts,bat,Northern Districts,"Seddon Park, Hamilton"
943,1415980,2024,2024-01-18,Ireland Women tour of Zimbabwe,female,ODI,Zimbabwe,Ireland,Ireland,field,Ireland,"Harare Sports Club, Harare"
950,1409530,2024,2024-01-16,Women's Super Smash,female,T20,Central Districts,Auckland,Central Districts,bat,Central Districts,"Eden Park Outer Oval, Auckland"
955,1409529,2024,2024-01-15,Women's Super Smash,female,T20,Northern Districts,Wellington,Northern Districts,bat,Wellington,"Basin Reserve, Wellington"
959,1409528,2024,2024-01-14,Women's Super Smash,female,T20,Auckland,Otago,Otago,field,Auckland,"Eden Park Outer Oval, Auckland"
969,1409527,2024,2024-01-13,Women's Super Smash,female,T20,Wellington,Central Districts,Wellington,bat,tie,"Basin Reserve, Wellington"
974,1409526,2024,2024-01-12,Women's Super Smash,female,T20,Northern Districts,Auckland,Auckland,field,Northern Districts,"Bay Oval, Mount Maunganui"
977,1409525,2024,2024-01-11,Women's Super Smash,female,T20,Wellington,Canterbury,Wellington,bat,Wellington,"Hagley Oval, Christchurch"
982,1409524,2024,2024-01-10,Women's Super Smash,female,T20,Central Districts,Otago,Otago,field,Otago,"McLean Park, Napier"
985,1409523,2024,2024-01-09,Women's Super Smash,female,T20,Northern Districts,Canterbury,Northern Districts,bat,tie,"Hagley Oval, Christchurch"
987,1406083,2024,2024-01-09,Australia Women tour of India,female,T20,India,Australia,Australia,field,Australia,"Dr DY Patil Sports Academy, Mumbai, Navi Mumbai"
988,1409522,2024,2024-01-08,Women's Super Smash,female,T20,Central Districts,Wellington,Central Districts,bat,Wellington,"McLean Park, Napier"
993,1409521,2024,2024-01-07,Women's Super Smash,female,T20,Canterbury,Auckland,Canterbury,bat,Auckland,"Hagley Oval, Christchurch"
994,1406082,2024,2024-01-07,Australia Women tour of India,female,T20,India,Australia,Australia,field,Australia,"Dr DY Patil Sports Academy, Mumbai, Navi Mumbai"
998,1409520,2024,2024-01-06,Women's Super Smash,female,T20,Northern Districts,Otago,Northern Districts,bat,Otago,"Seddon Park, Hamilton"
1001,1406081,2024,2024-01-05,Australia Women tour of India,female,T20,Australia,India,India,field,India,"Dr DY Patil Sports Academy, Mumbai, Navi Mumbai"
1005,1409518,2024,2024-01-04,Women's Super Smash,female,T20,Auckland,Wellington,Auckland,bat,Wellington,"Eden Park Outer Oval, Auckland"
1008,1409517,2024,2024-01-03,Women's Super Smash,female,T20,Canterbury,Otago,Canterbury,bat,Canterbury,"Molyneux Park, Alexandra"
1012,1409516,2024,2024-01-02,Women's Super Smash,female,T20,Wellington,Northern Districts,Wellington,bat,Northern Districts,"Bay Oval, Mount Maunganui"
1013,1406080,2024,2024-01-02,Australia Women tour of India,female,ODI,Australia,India,Australia,bat,Australia,"Wankhede Stadium, Mumbai"
1018,1409515,2024,2024-01-01,Women's Super Smash,female,T20,Otago,Auckland,Otago,bat,Otago,"Molyneux Park, Alexandra"
1024,1409514,2023,2023-12-30,Women's Super Smash,female,T20,Central Districts,Canterbury,Canterbury,field,Central Districts,"Pukekura Park, New Plymouth"
1026,1406079,2023,2023-12-30,Australia Women tour of India,female,ODI,Australia,India,Australia,bat,Australia,"Wankhede Stadium, Mumbai"
1031,1406078,2023,2023-12-28,Australia Women tour of India,female,ODI,India,Australia,India,bat,Australia,"Wankhede Stadium, Mumbai"
